timestamp,id,group,total_days,completed
2015-09-20 04:47:52.228530,287380,experiment,88,True
2015-09-20 06:07:02.947155,442646,experiment,73,True
2015-09-20 06:27:05.897572,860409,control,59,False
2015-09-20 06:27:26.045958,573827,experiment,105,True
2015-09-20 06:28:46.895199,261690,experiment,93,True
2015-09-20 09:39:33.099816,465843,control,76,False
2015-09-20 10:28:43.150720,227610,experiment,83,False
2015-09-20 11:15:47.355006,559309,control,55,False
2015-09-20 11:47:58.491796,568045,experiment,58,False
2015-09-20 12:05:29.433288,676362,experiment,97,False
2015-09-20 13:23:53.082903,270256,control,51,False
2015-09-20 14:31:31.252809,572837,experiment,88,True
2015-09-20 14:32:48.252770,643093,experiment,51,False
2015-09-20 15:35:43.711611,446053,experiment,114,True
2015-09-20 16:00:29.759103,540773,control,97,True
2015-09-20 16:55:00.229277,733157,control,115,True
2015-09-20 17:28:25.748923,463096,experiment,65,False
2015-09-20 18:29:15.363076,227747,control,63,False
2015-09-20 19:37:51.979184,651334,control,52,False
2015-09-20 20:16:02.769316,787476,control,62,False
2015-09-20 20:59:50.246986,351436,experiment,70,False
2015-09-20 21:01:38.161353,763813,experiment,106,True
2015-09-20 21:24:02.082698,425566,control,67,False
2015-09-20 21:36:14.034956,616384,control,71,False
2015-09-20 23:28:20.527086,842174,experiment,47,False
2015-09-20 23:35:13.230369,796587,experiment,75,False
2015-09-20 23:49:25.525410,269598,experiment,68,True
2015-09-21 00:32:21.751610,586269,control,60,False
2015-09-21 00:39:27.432492,936858,experiment,83,False
2015-09-21 01:13:25.546754,596463,experiment,59,False
2015-09-21 01:38:33.319414,783411,control,73,False
2015-09-21 01:49:08.281301,350654,control,58,False
2015-09-21 02:33:03.650482,534435,experiment,34,False
2015-09-21 03:59:44.664782,665799,experiment,16,False
2015-09-21 04:31:55.077526,613041,control,52,False
2015-09-21 05:02:43.455228,218948,control,85,False
2015-09-21 05:34:03.074992,452749,control,75,False
2015-09-21 06:51:34.765948,919724,experiment,38,False
2015-09-21 07:19:42.932570,778889,experiment,44,False
2015-09-21 08:45:16.733609,431985,experiment,64,False
2015-09-21 09:07:04.891685,817477,control,79,True
2015-09-21 10:00:38.322153,740236,control,78,False
2015-09-21 10:31:29.173734,604117,control,45,False
2015-09-21 10:55:26.406034,603084,control,98,True
2015-09-21 11:38:23.386671,830221,experiment,70,True
2015-09-21 13:36:38.833521,458427,control,96,True
2015-09-21 14:03:55.931552,459599,experiment,94,True
2015-09-21 16:37:57.126167,567215,experiment,83,True
2015-09-21 17:30:58.634014,286499,experiment,105,True
2015-09-21 18:34:25.293948,422697,control,87,False
2015-09-21 18:49:35.929072,384998,control,94,True
2015-09-21 20:03:15.416221,594293,control,72,False
2015-09-21 23:06:27.521523,721789,experiment,60,False
2015-09-21 23:47:18.428231,203663,control,46,False
2015-09-21 23:47:18.636879,600951,experiment,54,False
2015-09-22 00:55:09.503576,219755,experiment,96,True
2015-09-22 01:45:03.338496,617646,control,55,False
2015-09-22 02:03:33.341806,213187,experiment,106,True
2015-09-22 02:37:01.248782,464785,control,89,True
2015-09-22 04:00:12.047858,786607,control,84,False
2015-09-22 04:31:58.159821,705992,control,60,False
2015-09-22 05:03:48.036776,772768,control,116,True
2015-09-22 05:05:03.640732,753371,control,76,False
2015-09-22 05:29:36.023929,320037,experiment,87,False
2015-09-22 06:33:38.216412,466948,experiment,119,True
2015-09-22 06:39:45.938064,375055,experiment,84,True
2015-09-22 07:21:36.788613,519308,experiment,103,True
2015-09-22 08:18:06.532513,881156,control,59,False
2015-09-22 09:13:19.724666,685912,experiment,68,False
2015-09-22 09:28:00.075931,669346,control,57,False
2015-09-22 09:32:43.829341,270698,control,51,False
2015-09-22 11:33:29.390504,213178,control,102,True
2015-09-22 11:37:47.862303,853174,experiment,76,True
2015-09-22 12:01:09.941479,397912,experiment,46,False
2015-09-22 12:57:06.234602,781331,control,113,True
2015-09-22 13:05:15.983106,858892,control,74,False
2015-09-22 13:25:36.618334,211416,experiment,41,False
2015-09-22 13:35:45.053836,666798,control,108,True
2015-09-22 14:22:31.585898,385427,control,82,True
2015-09-22 14:31:44.361146,469434,control,78,False
2015-09-22 15:09:33.671288,196311,experiment,62,False
2015-09-22 17:04:05.481717,225494,control,43,False
2015-09-22 18:01:29.784130,734545,control,32,False
2015-09-22 18:45:08.709499,752741,experiment,74,False
2015-09-22 19:32:29.644735,262802,experiment,63,False
2015-09-22 19:49:57.701281,303170,experiment,117,True
2015-09-22 21:22:05.961474,817959,experiment,89,False
2015-09-23 00:24:09.846035,453478,experiment,116,False
2015-09-23 01:13:26.366493,504531,experiment,58,False
2015-09-23 01:54:08.223678,431055,experiment,78,False
2015-09-23 03:59:40.663812,468434,experiment,95,True
2015-09-23 05:16:15.037625,640630,control,73,False
2015-09-23 05:17:45.460783,865339,control,104,False
2015-09-23 07:00:30.937754,910236,control,73,True
2015-09-23 07:09:21.947408,890613,control,54,False
2015-09-23 08:18:23.773763,880946,experiment,110,True
2015-09-23 08:34:33.728041,425673,control,48,False
2015-09-23 08:44:59.972508,621127,experiment,73,False
2015-09-23 10:00:35.345168,496801,control,90,True
2015-09-23 11:35:28.811852,498338,control,70,False
2015-09-23 13:15:56.053347,257644,control,55,False
2015-09-23 13:34:07.637795,863156,control,24,False
2015-09-23 14:45:21.687773,214010,control,121,False
2015-09-23 14:51:53.411384,704756,experiment,79,False
2015-09-23 15:54:34.397335,186562,control,57,False
2015-09-23 16:08:38.175050,820687,control,82,False
2015-09-23 16:59:37.020813,423741,experiment,93,False
2015-09-23 17:51:48.629250,835094,control,43,False
2015-09-23 18:25:00.369698,183517,control,53,False
2015-09-23 20:40:29.890721,252484,experiment,43,False
2015-09-23 21:48:53.969671,422687,control,82,True
2015-09-23 21:53:59.106063,910881,control,36,False
2015-09-23 22:07:00.356860,719129,experiment,54,False
2015-09-23 22:52:22.924681,409380,experiment,88,True
2015-09-23 22:55:01.551942,328676,experiment,89,False
2015-09-23 22:58:13.659520,740231,control,94,True
2015-09-23 23:50:57.824333,395548,experiment,47,False
2015-09-24 00:26:04.083443,865879,experiment,86,True
2015-09-24 01:43:33.131489,530351,control,75,False
2015-09-24 02:39:05.435770,349253,experiment,57,False
2015-09-24 02:43:46.149240,609877,control,36,False
2015-09-24 03:12:50.030653,469423,experiment,108,True
2015-09-24 05:14:48.949192,719808,control,55,False
2015-09-24 06:33:35.517073,523104,control,62,False
2015-09-24 09:10:14.948198,545861,control,60,False
2015-09-24 11:05:09.350788,404824,control,100,True
2015-09-24 11:22:46.634540,795459,experiment,47,False
2015-09-24 11:30:58.455518,336195,control,56,False
2015-09-24 11:57:32.739797,631903,experiment,93,False
2015-09-24 12:37:21.748219,799382,control,92,True
2015-09-24 14:30:33.173510,642895,experiment,46,False
2015-09-24 16:22:56.422969,704256,experiment,62,False
2015-09-24 17:24:42.254613,547221,experiment,98,True
2015-09-24 17:59:37.391179,189035,control,25,False
2015-09-24 18:42:32.594025,441339,experiment,69,False
2015-09-24 19:02:10.862245,399734,experiment,100,True
2015-09-24 21:12:11.306313,916554,experiment,57,False
2015-09-24 21:21:35.168455,208339,control,38,False
2015-09-24 22:40:31.596711,479293,experiment,89,True
2015-09-24 23:14:35.161035,778774,control,92,True
2015-09-25 00:32:24.888881,443786,experiment,95,True
2015-09-25 01:08:44.679264,485474,experiment,57,False
2015-09-25 01:47:10.891614,890382,control,64,False
2015-09-25 01:59:53.110689,862962,experiment,60,False
2015-09-25 02:28:23.825927,444961,control,33,False
2015-09-25 05:50:09.661458,827398,experiment,61,False
2015-09-25 06:00:08.202487,399757,experiment,110,True
2015-09-25 07:21:50.484537,323036,experiment,91,True
2015-09-25 08:28:17.151354,493133,experiment,69,False
2015-09-25 08:37:56.360421,728926,experiment,73,False
2015-09-25 09:26:21.280035,504502,control,85,True
2015-09-25 10:10:58.750057,710620,experiment,93,True
2015-09-25 10:21:56.040326,409487,control,112,True
2015-09-25 13:41:48.472695,524877,control,74,False
2015-09-25 15:38:13.087233,426594,experiment,55,False
2015-09-25 16:31:49.749259,808893,control,73,True
2015-09-25 16:33:52.648095,420328,experiment,84,True
2015-09-25 18:18:05.592032,535936,experiment,39,False
2015-09-25 19:21:40.255730,358402,experiment,52,False
2015-09-25 19:42:58.642610,553247,experiment,63,False
2015-09-25 19:52:28.108096,804650,experiment,49,False
2015-09-25 20:16:08.630403,639510,control,96,True
2015-09-25 20:21:01.221776,590810,control,74,False
2015-09-25 20:36:30.873785,737935,experiment,79,False
2015-09-26 00:01:15.295055,471833,control,69,False
2015-09-26 00:25:17.881131,849846,experiment,79,False
2015-09-26 00:28:00.196388,416185,control,90,True
2015-09-26 00:45:15.573552,537086,experiment,72,False
2015-09-26 02:14:33.496929,314018,experiment,60,False
2015-09-26 02:31:22.195892,236697,control,100,True
2015-09-26 02:41:00.925775,920345,control,72,False
2015-09-26 03:35:51.435377,307284,experiment,59,False
2015-09-26 04:07:31.839102,770527,experiment,50,False
2015-09-26 04:32:07.433684,415244,experiment,44,False
2015-09-26 04:51:45.911631,834526,experiment,66,False
2015-09-26 04:58:50.478403,337937,control,65,False
2015-09-26 05:09:19.018465,630531,control,64,False
2015-09-26 05:57:30.192964,555666,experiment,75,True
2015-09-26 07:23:16.762659,827538,control,106,True
2015-09-26 08:11:33.482612,648035,control,91,True
2015-09-26 08:53:57.629120,707846,experiment,65,False
2015-09-26 09:03:19.299142,377850,control,66,False
2015-09-26 09:37:20.343523,719995,experiment,91,True
2015-09-26 11:03:33.400952,459504,control,58,False
2015-09-26 11:24:20.909960,724019,control,58,False
2015-09-26 11:39:20.335758,761085,experiment,106,True
2015-09-26 15:48:43.028364,384742,control,87,True
2015-09-26 16:03:02.247183,290681,experiment,89,True
2015-09-26 16:13:36.773357,899456,experiment,79,False
2015-09-26 18:55:06.238950,793927,control,94,True
2015-09-26 19:16:29.301815,476022,experiment,78,False
2015-09-26 20:18:46.124102,532362,control,39,False
2015-09-26 22:42:53.478699,364426,experiment,51,False
2015-09-26 22:52:01.360108,799827,control,69,False
2015-09-27 00:02:41.867551,838301,experiment,105,True
2015-09-27 01:57:26.864258,464388,experiment,43,False
2015-09-27 02:36:04.069941,426851,experiment,35,False
2015-09-27 03:35:59.563281,880577,experiment,119,True
2015-09-27 05:46:29.333207,245435,control,109,True
2015-09-27 09:04:40.550829,476801,experiment,93,True
2015-09-27 09:26:32.419707,612476,control,55,False
2015-09-27 11:12:38.942177,466942,experiment,55,False
2015-09-27 11:52:38.719704,195698,control,41,False
2015-09-27 13:44:45.418493,425023,experiment,96,True
2015-09-27 13:48:49.908377,602540,control,108,True
2015-09-27 14:08:03.032821,538984,experiment,79,False
2015-09-27 14:26:18.936228,898481,control,59,False
2015-09-27 14:37:28.301811,349389,experiment,100,True
2015-09-27 15:32:16.440807,593221,control,45,False
2015-09-27 17:54:54.848347,646655,experiment,61,False
2015-09-27 18:15:25.630203,427119,experiment,96,True
2015-09-27 18:19:36.426255,637384,control,34,False
2015-09-27 18:37:47.780615,453760,control,123,True
2015-09-27 19:46:41.310076,272018,experiment,12,False
2015-09-27 20:00:02.434339,364796,control,61,False
2015-09-27 20:30:51.708530,799564,control,61,False
2015-09-27 20:41:35.238698,375197,control,104,True
2015-09-27 20:47:24.955151,434868,control,82,True
2015-09-27 21:02:00.419329,656543,experiment,58,False
2015-09-28 00:15:00.780811,664207,experiment,106,True
2015-09-28 00:20:33.515959,808305,experiment,29,False
2015-09-28 00:24:49.736834,530014,control,93,True
2015-09-28 00:53:22.531968,869593,experiment,70,False
2015-09-28 03:26:47.679348,325116,control,49,False
2015-09-28 05:27:24.201754,509309,control,77,True
2015-09-28 07:11:00.865630,782576,control,49,False
2015-09-28 07:48:21.489197,286921,control,73,True
2015-09-28 08:32:28.538240,810378,control,110,True
2015-09-28 11:36:28.433834,600441,experiment,85,True
2015-09-28 12:17:27.541684,669147,control,85,True
2015-09-28 13:21:37.916790,266828,experiment,71,False
2015-09-28 13:42:20.596858,406139,experiment,95,True
2015-09-28 13:51:20.343249,739431,control,69,False
2015-09-28 14:13:16.343016,254662,control,58,False
2015-09-28 15:29:31.050047,278632,experiment,68,False
2015-09-28 16:55:02.412915,562870,control,48,False
2015-09-28 17:14:41.527209,636571,control,4,False
2015-09-28 18:34:10.670905,411763,control,80,False
2015-09-28 19:31:51.452293,454856,control,23,False
2015-09-28 19:52:23.313237,652452,experiment,58,False
2015-09-28 20:08:02.127053,639065,experiment,45,False
2015-09-28 21:58:49.369850,396316,experiment,97,True
2015-09-28 22:02:41.659281,877473,experiment,93,True
2015-09-28 22:20:26.777343,491904,experiment,85,False
2015-09-29 00:25:42.881133,887449,experiment,41,False
2015-09-29 02:16:23.135077,436840,experiment,91,False
2015-09-29 03:13:22.442391,221102,experiment,99,True
2015-09-29 03:59:26.495328,646544,experiment,72,True
2015-09-29 05:21:58.299329,819437,experiment,106,True
2015-09-29 07:44:31.660542,721527,experiment,70,False
2015-09-29 07:52:39.556264,820044,experiment,90,True
2015-09-29 08:27:19.551519,335285,experiment,54,False
2015-09-29 09:09:46.156909,676830,control,90,True
2015-09-29 14:29:31.167762,812481,experiment,102,True
2015-09-29 14:32:40.793973,620350,experiment,80,False
2015-09-29 15:30:19.928078,707013,experiment,90,False
2015-09-29 16:00:24.877038,876637,experiment,102,True
2015-09-29 16:16:07.553735,854743,control,56,False
2015-09-29 16:49:05.378023,532818,experiment,81,False
2015-09-29 19:40:02.383047,233551,control,76,True
2015-09-29 19:46:19.059487,579295,control,86,False
2015-09-29 21:03:55.375306,255630,experiment,76,True
2015-09-29 22:33:59.693467,780538,control,59,False
2015-09-29 22:49:17.177169,237178,control,46,False
2015-09-29 23:00:55.317883,903499,experiment,55,False
2015-09-29 23:31:43.125818,252969,control,88,False
2015-09-30 04:30:14.094962,791038,control,69,False
2015-09-30 07:49:32.486478,480924,experiment,72,False
2015-09-30 07:57:07.913533,298909,experiment,62,False
2015-09-30 08:32:06.001204,887935,control,54,False
2015-09-30 09:35:09.793143,507511,experiment,58,False
2015-09-30 11:14:54.394938,592584,experiment,103,True
2015-09-30 11:35:17.764663,652156,control,62,False
2015-09-30 12:05:38.266243,899005,experiment,49,False
2015-09-30 12:40:01.595487,707273,experiment,81,True
2015-09-30 12:59:04.463459,852402,control,63,False
2015-09-30 13:05:30.558056,635404,experiment,47,False
2015-09-30 13:26:06.942208,183849,experiment,99,True
2015-09-30 14:08:01.811102,492143,control,80,False
2015-09-30 14:12:30.486752,806180,control,74,True
2015-09-30 16:44:42.994480,806582,experiment,80,False
2015-09-30 17:28:34.697921,799397,control,48,False
2015-09-30 18:09:26.312002,415280,control,58,False
2015-09-30 21:41:58.733197,704540,experiment,102,True
2015-09-30 22:17:33.125374,769729,experiment,96,False
2015-10-01 00:12:38.446557,578886,control,111,True
2015-10-01 01:26:49.247707,655236,control,74,False
2015-10-01 05:15:25.640657,207429,experiment,108,True
2015-10-01 05:46:35.909488,805933,experiment,114,True
2015-10-01 06:26:00.483626,740825,control,90,True
2015-10-01 08:14:07.353456,699276,experiment,66,False
2015-10-01 09:06:45.398291,311004,control,47,False
2015-10-01 10:06:31.814672,629728,experiment,82,True
2015-10-01 10:30:00.100229,707992,experiment,22,False
2015-10-01 10:42:46.163259,604146,control,59,False
2015-10-01 11:29:27.440441,886470,control,91,True
2015-10-01 14:58:29.364605,378984,experiment,91,True
2015-10-01 15:57:59.255008,702107,control,52,False
2015-10-01 17:13:57.863025,759453,control,57,False
2015-10-01 17:19:23.640152,872390,control,109,True
2015-10-01 17:46:15.559719,340492,experiment,101,True
2015-10-01 20:52:43.238083,526595,control,97,True
2015-10-01 20:54:28.672142,351774,control,62,False
2015-10-01 21:20:17.707220,311582,experiment,105,True
2015-10-01 21:33:28.054238,867495,experiment,60,False
2015-10-01 23:26:49.064086,879678,control,41,False
2015-10-01 23:50:13.777770,612125,control,83,True
2015-10-02 00:42:12.549126,789280,control,88,False
2015-10-02 00:45:33.924775,721906,experiment,73,False
2015-10-02 01:17:55.898056,532195,experiment,67,False
2015-10-02 01:22:18.613288,640930,control,69,False
2015-10-02 01:28:03.445039,310070,experiment,91,True
2015-10-02 02:09:18.982306,525860,experiment,70,False
2015-10-02 02:28:51.825119,781723,experiment,58,False
2015-10-02 02:31:56.725619,507485,experiment,62,False
2015-10-02 07:40:06.005874,596335,control,58,True
2015-10-02 09:06:56.017576,668930,experiment,106,True
2015-10-02 09:11:45.085706,350159,experiment,70,False
2015-10-02 09:51:17.691945,621006,experiment,61,False
2015-10-02 10:02:33.732560,896888,control,40,False
2015-10-02 10:02:44.539510,605291,experiment,88,True
2015-10-02 10:28:35.974702,861699,control,40,False
2015-10-02 11:22:07.346279,514394,control,102,True
2015-10-02 11:39:30.415512,731929,control,26,False
2015-10-02 13:01:59.386674,882187,experiment,90,True
2015-10-02 13:14:48.814493,623390,control,95,True
2015-10-02 18:03:15.561369,694916,control,81,False
2015-10-02 18:10:11.781713,387049,experiment,15,False
2015-10-02 18:20:04.044054,646860,experiment,55,False
2015-10-02 18:22:02.854245,706210,control,84,True
2015-10-02 19:09:37.117414,725351,control,68,True
2015-10-02 20:42:35.016287,212303,control,59,False
2015-10-02 21:26:55.437763,794827,control,88,True
2015-10-02 21:50:47.054054,563552,control,109,True
2015-10-02 22:37:20.409988,335694,experiment,55,False
2015-10-02 23:22:36.996410,324573,control,50,False
2015-10-02 23:38:11.635921,750208,experiment,55,False
2015-10-02 23:51:58.216044,389490,experiment,104,True
2015-10-03 00:53:11.741460,396694,experiment,93,True
2015-10-03 02:53:49.779616,746135,experiment,66,False
2015-10-03 05:15:52.620157,918925,control,79,False
2015-10-03 05:16:46.159135,903493,experiment,103,True
2015-10-03 06:14:41.504518,498884,control,40,False
2015-10-03 06:37:13.550349,896322,experiment,64,False
2015-10-03 09:10:28.078291,294000,experiment,73,False
2015-10-03 10:15:14.070005,617728,control,97,True
2015-10-03 12:43:10.678907,764861,control,88,False
2015-10-03 13:18:37.459088,710839,experiment,59,False
2015-10-03 13:47:31.520533,717141,experiment,56,False
2015-10-03 14:04:37.607423,856581,experiment,75,True
2015-10-03 14:35:50.350748,576123,experiment,86,True
2015-10-03 16:50:53.441838,361871,control,43,False
2015-10-03 18:09:26.566050,295622,control,41,False
2015-10-03 18:33:04.977913,883219,experiment,63,False
2015-10-03 20:07:05.081180,246890,control,91,True
2015-10-03 20:40:07.263704,348719,control,81,False
2015-10-03 22:15:56.308733,817718,experiment,48,False
2015-10-03 22:18:14.178055,448806,control,82,True
2015-10-03 23:32:56.475967,377828,control,71,False
2015-10-03 23:37:15.039972,504693,experiment,75,True
2015-10-03 23:57:29.786586,658171,control,104,True
2015-10-04 02:15:18.104525,569023,experiment,36,False
2015-10-04 02:20:40.712936,399129,experiment,78,True
2015-10-04 02:58:53.587886,656101,control,56,False
2015-10-04 06:39:29.254333,660164,experiment,75,False
2015-10-04 09:00:34.783199,559666,experiment,109,True
2015-10-04 09:47:00.925285,708306,control,52,False
2015-10-04 10:33:47.110349,530103,experiment,80,False
2015-10-04 11:18:10.425705,237722,control,90,True
2015-10-04 12:25:33.046391,667992,control,80,False
2015-10-04 12:49:00.035310,662014,experiment,110,True
2015-10-04 13:01:07.528066,348434,experiment,99,True
2015-10-04 13:15:45.120477,831056,experiment,93,True
2015-10-04 14:05:39.604360,324260,experiment,23,False
2015-10-04 16:11:36.621039,302973,experiment,80,False
2015-10-04 19:04:08.036075,366463,control,74,False
2015-10-04 19:13:54.907135,935694,experiment,38,False
2015-10-04 19:22:01.147753,876716,experiment,50,False
2015-10-04 21:11:01.317036,667927,control,81,False
2015-10-04 22:47:31.704187,561162,control,60,False
2015-10-04 23:41:51.777097,356869,control,57,False
2015-10-05 05:05:43.683992,473992,experiment,71,False
2015-10-05 06:19:20.591760,534480,experiment,54,False
2015-10-05 06:39:45.310605,735550,control,78,False
2015-10-05 06:43:45.550308,266331,experiment,67,False
2015-10-05 08:46:08.800315,434760,experiment,76,True
2015-10-05 11:00:17.468709,376556,experiment,74,False
2015-10-05 11:59:09.116424,430507,experiment,102,True
2015-10-05 14:30:35.247711,249678,control,79,True
2015-10-05 17:35:04.023990,720264,control,100,True
2015-10-05 17:42:20.079037,902624,experiment,39,False
2015-10-05 18:18:03.427960,823835,control,67,False
2015-10-05 18:29:54.659231,378807,experiment,103,True
2015-10-05 19:21:01.026816,646581,experiment,86,True
2015-10-05 20:14:31.359454,193205,control,27,False
2015-10-05 20:57:07.673472,419237,experiment,82,False
2015-10-05 21:50:28.775159,603511,experiment,88,True
2015-10-05 22:20:53.106425,570047,control,80,True
2015-10-05 22:42:56.921332,647154,experiment,75,True
2015-10-06 00:39:14.106057,463125,control,105,True
2015-10-06 04:03:51.665903,757230,experiment,86,False
2015-10-06 04:21:32.890218,692644,experiment,72,False
2015-10-06 05:07:01.536356,742278,control,69,False
2015-10-06 06:51:20.602111,700466,control,67,False
2015-10-06 08:19:18.058361,238754,control,80,True
2015-10-06 10:01:12.888368,842355,experiment,86,True
2015-10-06 11:09:06.938824,591143,experiment,102,True
2015-10-06 13:09:19.287171,600831,experiment,73,True
2015-10-06 14:21:59.144191,628185,control,95,True
2015-10-06 20:13:44.582116,871357,experiment,39,False
2015-10-06 20:22:10.683051,276505,experiment,55,True
2015-10-06 21:36:21.087087,318401,experiment,98,True
2015-10-06 22:13:18.503493,472727,experiment,64,False
2015-10-06 22:19:46.157287,737415,experiment,71,False
2015-10-07 02:35:04.216809,617912,control,35,False
2015-10-07 05:53:16.133773,241920,control,109,True
2015-10-07 07:38:18.546115,490256,experiment,68,False
2015-10-07 09:04:54.040589,725518,experiment,67,False
2015-10-07 09:14:56.753452,698084,experiment,47,False
2015-10-07 11:24:37.663124,875855,control,67,False
2015-10-07 14:33:27.575318,261807,experiment,69,False
2015-10-07 15:43:10.965899,642695,control,74,False
2015-10-07 16:33:28.426320,344904,control,53,False
2015-10-07 17:04:50.866048,426844,experiment,80,True
2015-10-07 18:01:55.726051,773925,experiment,115,True
2015-10-07 18:25:40.674631,752802,experiment,109,True
2015-10-07 19:15:02.680920,909527,control,55,False
2015-10-07 21:43:22.435628,790336,control,83,True
2015-10-07 22:11:56.103871,847998,experiment,63,False
2015-10-07 22:32:42.183012,361372,control,60,False
2015-10-07 23:11:06.705945,311590,control,34,False
2015-10-08 02:42:15.246653,619773,control,61,False
2015-10-08 02:47:49.941968,692220,control,114,True
2015-10-08 03:37:12.512720,680336,control,55,False
2015-10-08 03:46:29.882837,892271,control,62,False
2015-10-08 05:42:24.773401,403832,control,75,False
2015-10-08 05:45:43.095961,377265,experiment,79,False
2015-10-08 07:15:35.076054,300620,experiment,88,True
2015-10-08 08:32:40.263172,656292,experiment,54,False
2015-10-08 08:51:35.246824,333816,control,79,False
2015-10-08 09:55:05.311331,488879,experiment,67,False
2015-10-08 10:27:50.164472,391365,control,79,True
2015-10-08 12:48:22.002955,558421,experiment,74,False
2015-10-08 13:29:20.650075,527099,experiment,87,False
2015-10-08 13:44:19.740204,733767,experiment,69,True
2015-10-08 14:23:25.628767,598046,experiment,75,False
2015-10-08 14:25:31.784069,241498,experiment,96,True
2015-10-08 14:49:34.912803,597713,control,39,False
2015-10-08 14:50:32.379700,257198,control,103,True
2015-10-08 14:51:50.342798,597172,experiment,86,True
2015-10-08 15:31:21.205190,584610,experiment,72,False
2015-10-08 15:34:26.921170,316570,experiment,33,False
2015-10-08 16:33:10.968275,707339,experiment,32,False
2015-10-08 16:56:05.619031,651610,experiment,123,True
2015-10-08 17:21:01.548539,584802,control,91,True
2015-10-08 17:30:19.199239,209940,control,53,False
2015-10-08 18:08:54.412553,629933,control,102,True
2015-10-08 18:21:51.736531,460674,experiment,65,False
2015-10-08 18:53:54.213521,480813,control,67,False
2015-10-08 19:10:36.312661,760286,control,35,False
2015-10-08 20:08:38.664596,196828,control,80,False
2015-10-08 20:20:19.648180,467957,experiment,43,False
2015-10-08 20:56:02.222886,533984,control,98,True
2015-10-08 22:00:05.389711,506759,experiment,93,True
2015-10-08 22:27:30.568162,446325,control,67,False
2015-10-09 00:24:25.027801,712369,control,129,True
2015-10-09 01:38:50.033634,330300,experiment,70,False
2015-10-09 02:48:43.383264,336584,experiment,69,False
2015-10-09 03:54:46.753444,517857,experiment,107,True
2015-10-09 03:58:22.562833,885601,experiment,95,False
2015-10-09 05:55:24.195674,841462,experiment,35,False
2015-10-09 08:07:13.370585,560667,control,64,False
2015-10-09 08:37:49.691406,516024,experiment,55,False
2015-10-09 10:21:16.471830,241623,experiment,93,True
2015-10-09 11:19:18.961745,484838,experiment,60,False
2015-10-09 12:21:14.465385,447272,control,71,True
2015-10-09 17:15:35.831943,678872,experiment,48,False
2015-10-09 17:22:13.792433,442055,control,75,False
2015-10-09 19:39:32.417450,325989,experiment,118,True
2015-10-09 19:41:04.807681,588289,control,105,True
2015-10-09 20:30:53.990062,393878,experiment,70,False
2015-10-09 21:27:50.525125,575212,experiment,81,True
2015-10-09 22:21:19.002224,581054,experiment,86,False
2015-10-09 23:07:09.898573,508942,experiment,58,False
2015-10-09 23:49:32.144035,512481,experiment,74,True
2015-10-10 00:06:13.611174,210110,control,67,False
2015-10-10 00:34:23.599124,723248,experiment,50,False
2015-10-10 01:02:03.879660,342611,experiment,92,True
2015-10-10 01:20:34.677507,228234,experiment,65,False
2015-10-10 01:20:46.902023,745271,experiment,73,False
2015-10-10 02:15:38.871962,626218,experiment,101,True
2015-10-10 03:43:49.424179,597710,experiment,68,False
2015-10-10 06:42:20.048501,642974,control,71,True
2015-10-10 07:14:40.568150,660137,experiment,82,True
2015-10-10 07:22:14.843992,564432,experiment,82,False
2015-10-10 08:03:50.334793,739914,control,69,False
2015-10-10 08:29:31.994053,206041,control,95,True
2015-10-10 09:19:21.222744,216113,experiment,78,False
2015-10-10 10:04:47.954395,431538,experiment,120,True
2015-10-10 11:17:44.944031,293839,control,48,False
2015-10-10 11:23:17.965493,845383,control,59,False
2015-10-10 13:16:30.459878,569163,control,79,True
2015-10-10 18:42:50.834401,929578,control,78,False
2015-10-10 20:09:52.716215,709272,control,55,False
2015-10-10 20:16:22.541876,864993,control,50,False
2015-10-10 21:00:36.829461,504669,experiment,92,True
2015-10-10 21:22:09.639556,750590,experiment,101,True
2015-10-10 22:18:15.076191,314523,control,66,False
2015-10-10 23:53:48.386643,916835,control,87,True
2015-10-10 23:58:46.506785,412548,experiment,108,True
2015-10-11 01:59:53.124057,776917,control,72,False
2015-10-11 02:24:03.194781,386078,experiment,94,True
2015-10-11 04:08:50.413229,621599,experiment,45,False
2015-10-11 04:24:30.437023,206781,control,45,False
2015-10-11 04:43:04.105131,795483,experiment,60,False
2015-10-11 05:32:01.703512,322898,experiment,56,False
2015-10-11 06:38:38.800820,864533,experiment,49,False
2015-10-11 08:20:38.996159,466149,experiment,61,False
2015-10-11 08:39:23.907710,675024,experiment,103,True
2015-10-11 09:20:35.932654,196108,experiment,100,True
2015-10-11 09:46:02.025966,222445,control,68,False
2015-10-11 10:29:53.048276,901393,control,87,True
2015-10-11 11:05:52.289257,634097,control,64,False
2015-10-11 11:22:03.229713,731000,experiment,115,True
2015-10-11 11:31:18.159450,489735,experiment,121,True
2015-10-11 13:21:08.253745,453144,experiment,41,False
2015-10-11 13:36:51.700224,336572,experiment,64,False
2015-10-11 13:54:15.882345,441278,experiment,64,False
2015-10-11 14:24:29.144125,204928,experiment,93,True
2015-10-11 14:29:00.625245,596496,experiment,98,False
2015-10-11 16:17:48.789879,842233,control,122,True
2015-10-11 16:19:28.559064,655576,experiment,102,True
2015-10-11 17:56:11.979786,722203,experiment,67,False
2015-10-11 18:05:55.174758,420520,control,69,False
2015-10-11 22:08:06.066601,593441,control,66,True
2015-10-12 00:36:02.712171,682942,control,93,False
